title,story_points
check want edit note change text something else,20
customer want see frequently asked questions see question already answered,20
customer want see details past trip know costs based,50
check want overview promo codes created insights status usage,20
check want know used referral code customer know many signups responsible,30
customer want redeem promo code registration flow receive free credit completed registration flow,50
check want manage credits account customer cant drive free anymore,50
check want add notes scooter document important information scooter,50
check want search scooter im able see details scooter,20
check want see details scooter insights usage,20
check want see latest trips scooter know drove specific scooter lately,20
check want see past trips scooter know drove specific scooter,20
check want see list scooters see scooters system,80
reduce password restrictions new user signups,10
customer want see invoices see spend total,30
data engineer want unu connection app middleware retrieve scooter events unu,20
customer want see scooters become available start using,30
customer want receive email someone used referral code know drive free,20
check want use credits visible stripe accountancy correct,20
check want know via customer customer signed insights referrals,20
rebranding document approval screen,10
rebranding components storybook,30
customer want see many free credit left know drive free,20
customer want referral code earn credit others use sign,20
customer want redeem referral code registration flow receive free credit completed registration flow,50
check want set maximum many times promo code used promo code automatically turn invalid,20
check want define customers use promo code focus specific group,30
customer want know many credit used trip know trip costs based,50
check want change rewards customers receive using referral codes refine business model,20
customer want use native share functionality share referral code easily invite others check,10
customer want give consent debit account im able pay check,20
customer want provide account holder name debit card use payment method,20
check want update service area change service area needed,80
score want view latest trips customer see drove recently,20
check want see invoices customer see spend total,30
check want set expiry date generated promo codes theyre valid limited time,10
score want see status customers email verification know customer,10
score want see status customers drivers license approval know customer,10
alignment van search filter fixen toolshed adhv design,05
active state dropdown aanpassen storybook obv design,05
customer want receive styled verify email mail know mail comes score,30
mobile filter design implementeren voor toolshed,10
score want view customers blocked know customers shouldnt access anymore,30
score want proper separation customer updating account updating customers managers perspective guarantee security,20
developer want connect score sentry environment instead label sentry environment,10
developer want automated tests customer overview sure works like future changes,10
customer want receive styled password reset mail know mail comes score,30
score want view blacklist view customers blocked,20
customer want remain logged dont enter credentials,20
customer want contact customer support check ask questions,20
customer want view invoice trip view details costs,10
customer want view past trips view costs,20
score want change email address customer log right information,30
customer want reset password login ive forgotten password,30
customer want request new password login ive forgotten password,20
customer want logout switch accounts,10
customer want login use score,30
customer want see current trip know status trip,50
customer want receive invoices email share,50
customer want remain logged dont enter credentials,30
dataanalyst want scoreregistration flow events screens tracked app sent appsflyer get learnings user behavior,50
customer want see account blocked contact customer support,20
score want view ongoing trip customer see current status,50
score want insights document verification status onfido know registrations progressing,10
user want resume registration flow left dont start,50
score want log toolshed switch accounts,10
score want log toolshed im able manage score,30
customer want receive email drivers license approved know book scooter,20
score want see details customer see information,30
customer want receive email verify email know emails score end inbox,30
score want view invoice trip customer made help,50
customer want know costs trip know pay,80
customer want get know service check know want use,80
user want log sharing app switch accounts,10
customer want change email address log right information,30
score want view past trips customer view information,30
customer want contact customer support check ask questions,30
customer want go current location search scooter nearby,20
customer want know scooters locked know end trip destination,50
customer want receive welcome email know next,30
customer want know status verification drivers license know book scooter already,50
user want receive push notification drivers license approved know book scooter,50
score want review photo drivers license user book scooter,50
customer want option submit drivers license im able book scooter,50
user want pay via sepa direct debit book scooter,50
user want pay via creditcard book scooter,30
user want choose payment method book scooter,10
user want log sharing app im able book scooter,50
continuous integration inrichten backend,10
customer want report issue linked trip fixed,30
check want generate promo code specific amount credits amount added account customer redeem,20
score want add customer blacklist account blocked arent able sign,30
check want see latest invoices customer see spend recently,20
score want see overview customers see using score,50
user want consent terms conditions privacy statement im able use service,20
customer want see many free credit left know drive free,30
user want want see walking route reserved scooter easily find,50
customer want request new password im able login,10
customer want redeem promo code receive free credit,50
score want overview documents review wont miss signup,20
customer want unlock temporary parked scooter start riding,50
customer want park scooter temporary scooter stays reserved something else,50
customer want unlock scooter start trip,80
customer want cancel reservation select different scooter,20
customer want reserve scooter im one pick,50
customer want end trip lock stop paying driving anymore,80
customer want see details selected scooter pick right one,50
customer want receive free credit someone used referral code first trip drive free,50
customer want see available scooters nearby select one,80
customer want submit drivers license score evaluate license,80
customer want view past trips view information past trips,30
user want create account score im able log,30
rotterdam info frontend agenda datepicker invulvelden leeg bij refresh,10
als er een iframe link ingevuld binnen rpe 360 foto inladen de header,05
als er een iframe link ingevuld binnen mura 360 foto inladen de header,05
als er een iframe link ingevuld voor locaties evenementen 360 foto inladen de header,05
hoogte van de iframe aanpassen aan de hand van de breedte van het scherm van de gebruiker,025
link per zaal dat een nieuw tabblad opent met de 360 video aan de hand van de ingevulde iframe link,075
nieuw custom field rpe items waarbij voor een zaal voor een item een iframe link ingevuld kan worden,075
nieuw custom field rpe items waar een iframe link ingevuld kan worden,05
nieuw extern attribute mura op home thema en content paginas waar een iframe link ingevuld kan worden,05
rotterdam info frontend agenda locaties accommodaties hoeveelheid resultaten bovenaan weergeven en melding indien geen resultaten,025
rotterdam info backend agenda locaties accommodaties hoeveelheid resultaten bovenaan weergeven,025
rotterdam info backend agenda weergave resultaten overzicht verbeteren,05
rotterdam info backend agenda locaties accommodaties bij filtering op tags en types rekening houden met groeperingen meerdere types per tag,10
rotterdam info beheer acceptatie release,05
rpe beheer tags types koppeling tussen meerdere types en tags eenmalig importeren,10
rotterdam info backend agenda bij zoeken naar keywords via solr zoekmachine ook zoeken de titel van locaties,05
rotterdam info backend agenda locaties accommodaties bij zoeken naar keywords via solr zoekmachine ook zoeken tags en types,10
rotterdam info backend agenda locaties accommodaties vrij invoerveld voor zoeken naar keywords koppelen aan solr zoekmachine,15
rotterdam info backend agenda startdatums het verleden altijd weglaten,05
rotterdam info backend agenda bij nederlands maanden nooit met een hoofdletter bij engels wel,025
rotterdam info backend agenda locaties accommodaties detail urls versimpelen http https en www weglaten,025
rotterdam info frontend agenda locaties accommodaties detail social media links weergave verbeteren,025
rotterdam info backend agenda locaties accommodaties detail social media links weergave verbeteren,05
rotterdam info frontend agenda locaties accommodaties detail tussenkoppen toevoegen op elk tabblad en witruimte consistent maken,10
rotterdam info backend agenda detail openingstijden van periode weglaten indien allemaal leeg,05
rpe backend tags types groepering tussen tags types apart bijhouden de database,10
rpe beheer locaties evenementen urls opnieuw genereren voor bestaande evenementen en locaties en redirects instellen van oud naar nieuw,20
rotterdam info frontend agenda locaties accommodaties interactie met filterknoppen doorsturen naar google analytics,10
rpe backend locaties evenementen speciale tekens gegenereerde url vervangen door normale tekens ipv verwijderen,05
rotterdam info backend locaties detail blok evenementen op deze locatie met 3 evenementen en toon meer knop verwijst naar agenda,10
rotterdam info backend agenda detail blok meer op deze locatie met 3 evenementen en toon meer knop verwijst naar agenda,10
rpe beheer tags types meervoud eenmalig importeren,10
rpe backend tags types meervoud apart bijhouden de database,05
rotterdam info backend agenda locaties accommodaties detail bij kopje meer genre meervoud van de genre weergeven,025
rotterdam info backend agenda locaties accommodaties kleuren overzichtspagina vastzetten per sessie,05
rotterdam info design algemeen thumbnail placeholder ontwerpen met rotterdam info logo,025
rotterdam info backend algemeen indien geen afbeelding afbeelding van locatie laten zien rotterdam info logo placeholder,05
rotterdam info frontend agenda periode filter vandaag deze week dit weekend deze maand,05
rotterdam info backend agenda knop langlopende evenementen aanpassen naar toon exposities en tentoonstellingen filteren op type ipv lengte van periode,05
rotterdam info frontend agenda locaties accommodaties weergave tekst boven en onder het overzicht verbeteren,05
rotterdam info frontend agenda weergave resultaten overzicht verbeteren,05
rotterdam info frontend agenda locaties accommodaties layout voor filteropties verbeteren,20
rotterdam info design agenda weergave resultaten overzicht verbeteren,075
rotterdam info design agenda layout voor filteropties verbeteren,10
ztickets ztickets iframe popup overlay opacity mag 005,05
ztickets ztickets iframe popup altijd volledig breedte maken left 0 right 0,05
ztickets als je hovert binnen de klantgegevens popup ztickets iframe krijg je een grijze achtergrond dit moet gewoon wit zijn,05
ztickets meer margin boven bestel tickets button mobile menu tekst ook normaal maken ipv dikgedrukt,05
ztickets hoogte van iframe dynamisch aanpassen dmv callback van jewellabs indien mogelijk,05
ztickets voor alle fonts binnen de iframe verdana gebruiken,05
ztickets popup binnen iframe voor reserveren bovenaan uitlijnen popup voor winkelmandje uitlijnen boven winkelmandje,05
ztickets voor alle groene kleuren binnen het ztickets iframe de kleur groen van de website gebruiken,05
ztickets te weinig margin rondom bestel tickets button hoofdmenu minder padding kleiner icon,05
ztickets bestel tickets button past niet op schermen van medium breedte bezoekersinformatie bezoekersinfo wonen rotterdam wonen ticket icon mag weg op deze scherm maat,05
als beheerder wil ik op rotterdaminfo dat het mouseflow script geinstalleerd zodat ik weet wat bezoekers doen,10
als bezoeker wil ik op de engelse rotterdaminfo alleen locaties en evenementen met een engelse korte omschrijving terugzien zodat ik geen locaties en evenementen te zien krijgt een andere taal,30
als bezoeker wil ik op rotterdaminfo wil ik alle algemene urls terugzien bij tussenkop adres contact en de social media urls bij tussenkop social media terugzien bij locaties en evenementen op de detail pagina,30
als bezoeker wil ik op rotterdaminfo bij de detailpagina van locaties en evenementen het rotterdam welcome card logo en vaste tekst kunnen zien indien een beheerder de optie heeft aangezet rpe zodat ik weet dat de rotterdam welcome card van toepassin,20
als bezoeker wil ik op rotterdaminfo bij de detailpagina van locaties het tabblad prijzen alleen zien indien er een prijstoelichting uit de ndtrc zodat ik geen onnodig tabblad zie,10
als bezoeker wil ik op rotterdaminfo bij de detailpagina van locaties het tabblad prijzen de prijstoelichting uit de ndtrc zien zodat ik weet wat de kosten zijn,10
als bezoeker wil ik op rotterdaminfo bij de detailpagina van locaties agendas hotels en accommodaties onderaan de tabbladbladen kunnen klikken op de gekoppelde boekingslink uit de ndtrc zodat ik meteen kan bestellen een nieuw tabblad,30
als bezoeker wil ik op rotterdaminfo ook langlopende evenementen kunnen terugzien de agendabalk op de home pagina zodat ik alle evenementen terugzie die horen bij de tags en types die de beheerder hebben uitgelicht,20
als bezoeker wil ik op rotterdaminfo dat bij het zoeken lidwoorden worden uitgesloten zodat ik relevantere resultaten krijg,60
als bezoeker wil ik op rotterdaminfo kunnen zoeken op combinaties van woorden zodat ik relevantere resultaten krijg,60
als bezoeker wil ik op rotterdampartnersnl dat bij het zoeken lidwoorden worden uitgesloten zodat ik relevantere resultaten krijg,60
als bezoeker wil ik op rotterdampartnersnl kunnen zoeken op combinaties van woorden zodat ik relevantere resultaten krijg,60
als bezoeker wil ik op de engelse rotterdampartnersnl alleen locaties en evenementen met een engelse korte omschrijving terugzien zodat ik geen locaties en evenementen te zien krijgt een andere taal,30
als bezoeker wil ik op rotterdampartnersnl wil ik alle algemene urls terugzien bij tussenkop adres contact en de social media urls bij tussenkop social media bij locaties en evenementen op de detail pagina en de gids op maat,30
als beheerder wil ik rpe de optie toon rotterdam welcome card aan uit kunnen zetten per locatie en per evenement zodat een bezoeker dat op rotterdaminfo kan terugzien,20
rotterdaminforotterdampartnersnl volgorde afbeeldingen en hoofdafbeelding zoals aangegeven bij ndtrc inladen van rpe,20
als er een zticket id toegevoegd rpe moet er een iframe voor ztickets op de detailpagina komen,40
nieuw veld rpe waar ztickets ids toegevoegd kunnen worden,10
bestel tickets menu voor zowel desktop als mobile met de looks van de briefing,10
nieuwe pagina bestel tickets met iframe van alle events,10
rotterdam info seo instellingen voor filteropties doorvoeren google search console,10
rotterdam info backend agenda locaties accommodaties melding tonen wanneer er geen resultaten zijn,05
user want see indication countries select city screen know im clicking right one,50
rocycle want free rides bookable via app users check rocycle,50
user want see photo specific studio recognise always go,20
rocycle want remove phone numbers within contact details studios wont contacted via phone anymore,10
user want see refer friend visual dashboard clear view includes,20
user want access privacy terms conditions navigation know rocycle,10
user want change city book ride screen dont search within filters,20
user want select city menu look app filtered way,30
rocycle want series types added app specific classes specific prices,50
user booking ride want select series package want use manage package usage,50
rider want see specific studio layout studio im booking ride know ill sit,30
rider want add shoe size account register rocycle know size,10
rider want fill shoe size rocycle prepare right shoes studio,30
rider want check studio without contact people meet covid19 guidelines,80
rider want see information covid19 know expect rocycle,20
test getting production done release ready,80
rider want sign waiting list may join class later,50
1 rider want change password secure account,10
user navigate via menu button see information,20
user want pay ideal easily pay series,50
user want see available series buy credits,30
rider want see details upcoming ride well informed ride,30
rider want fill invoicing information rocycle knows details,30
rider want know studio know expect go,30
2 rider want get contact rocycle ask question,10
2 rider want see social media links rocycle follow multiple places,10
1 rider want share upcoming ride friend easily book,30
1 rider want give rating last class rocycle knows liked,50
3 rider want read story rocycle,10
1 rider want read instructor decide want ride,50
2 rider want see badges earn know work towards,30
1 rider want see active series know much credits remained expire,20
rider want cancel upcoming ride changed mind,50
1 rider want see unique referral link rocycle give friend get free credits,20
2 rider want see badges account page know achieved,30
3 rider want see webshop get merchandise,10
rider want see many credits left,10
rider want see confirmation series bought,10
rider want redeem promocode pay less,30
rider want redeem gift card pay way,50
rider want select want pay series im buying pay way want,20
rider want able add booked ride calendar remember ride,50
rider want favourite instructor quickly scan rides favourite instructors,30
rider want see schedule know upcoming rides,30
rider want see confirmation booked ride know schedule,10
rider want select another city overview ride another city,10
rider want see spots left know need hurry sign,30
rider want see still join ride know ride,20
rider want buy credits ride,50
rider want know account ready start riding,30
rider want notified need confirm email join rocycle community,20
rider want notified need account book ride,20
rider want see basic dashboard get feeling rocycle,50
rider want logout rocycle app im logged anymore,10
rider want select forgot password get back app,20
new rider want register rocycle book rides,50
rider want login app book ride,20
rider want see upcoming ride dashboard know schedule,30
rider want select city ride preferred city,50
rider want filter classes see rides relevant,80
rider want explore available rides find fitting workout,50
rivm want combine multiple fields combined description,30
research approach bidirectional csv conversion,20
rivm want convert nslmonitoring correcties aerius correcties,30
rivm want convert nslmonitoring maatregelgebieden maatregelgebieden,30
rivm want nslmonitoring wegvlakken csv split binnenstedelijke wegen buitenstedelijke wegen,50
rivm want nslmonitoring rekenpunten csv split aerius rekenpunten overdrachtslijnen,50
research best design pattern convert different inputoutput eachother,30
map csv values nslmonitoring aerius format,30
map csv headers nslmonitoring aerius format,20
als gebruiker moet ik na het verlopen van mijn abonnementsdatum uitgelogd worden uit de app en daar melding van krijgen,30
als gebruiker wil ik de details van mijn team kunnen bekijken zodat ik meer weet mijn team,20
als gebruiker wil ik de details van een team kunnen bekijken zodat ik meer weet dat team,20
als gebruiker wil ik een overzicht van alle teams zodat ik weet wat de status van die teams,30
als gebruiker wil ik een overzicht van challenges zodat ik kan zien welke challenges er zijn zijn geweest komen,30
als team captain wil ik gebruikers kunnen uitnodigen zodat ze zich kunnen aansluiten bij mijn team,30
als gebruiker wil ik een verzoek dienen om aan te sluiten bij een team zodat de team captain mij kan accepteren,30
als teamlid wil ik mijn team verlaten zodat ik als nog alleen kan rechargen,20
als gebruiker wil ik een team kunnen aanmaken zodat ik samen met mijn team genoten een challenge kan doen,30
als gebruiker wil ik zien mijn recharge coach online zodat ik weet hijzij gaat reageren,20
als gebruiker wil ik web links kunnen delen zodat ik mijn recharge coach daarnaar kan verwijzen,30
als gebruiker wil ik een bericht kunnen versturen zodat ik vragen kan stellen aan mijn recharge coach,30
als gebruiker wil ik een notificatie krijgen wanneer een van de coaches reageert op het moment dat mijn applicatie niet actief open staat zodat ik geen nieuwe berichten misloop,20
als gebruiker wil ik mijn chat geschiedennis zien zodat ik weet wat allemaal tegen elkaar gezegt hebben,80
als gebruiker wil ik een overzicht van al mijn chats zien zodat ik naar mijn verschillende chats kan browsen,20
als gebruiker wil ik een recharge week een chatgesprek kunnen starten met een van de recharge coaches zodat ik tips advies kan vragen het programma,20
als gebruiker wil ik altijd een zichtbare terugfunctie zichtbaar return pijltje ook als je onderaan de pagina bent,10
als gebruiker wil ik direct op het laadscherm iets zien wat mij motiveert bewegend beeld video animatie,30
als gebruiker wil ik wanneer ik items afvink op mijn scorecard zien dat het opgeslagen met bijvoorbeeld een button door op de button te klikken kom ik weer uit op de tab scorecard,30
als teamlid wil ik met mijn teamgenoten gesprek blijven zodat ik regelmatig polshoogte kan nemen de vorderingen binnen mijn team,30
als gebruiker wil ik een andere mail ontvangen bij activatie account dan bij wachtwoord vergeten,20
als een gebruiker wil ik de app ook het vlaams kunnen doorlopen zodat ik de app mijn eigen taal kan doorlopen,20
bij downloads recepten quick guide manual doorlinken naar webpagina,20
interactieve belevingselementen 10 momenten waarbij een gifje iets anders te voorschijn komt,30
recharge wil graag dat level 3 uit 7 dagen bestaat,30
recharge graag pushnotificaties kunnen versturen,80
de backend wil recharge graag links toe kunnen voegen aan de teksten bijvoorbeeld link onderaan toelichting taak scorecard,20
als een gebruiker wil ik op mijn android telefoon graag met het android pijltje terug kunnen het menu wanneer ik deze nu gebruik sluit ik de gehele app,50
als iphone gebruiker wil ik wanneer mijn telefoon op stil staat het geluid van de videos media aan kunnen zetten met de volume knoppen,30
teksten app aanpassen op basis van feedback hidde en iris,10
link naar externe website onder resultaten tonen,10
image tonen op bevestiging scherm na aanmaken van recharge week,10
als een gebruiker wil ik mijn gegevens kunnen inzien zodat ik weet welke info recharge van mij heeft,10
als een gebruiker wil ik contact kunnen opnemen met recharge zodat ik eventuele vragen kan stellen,10
als een gebruiker wil ik het site gemiddelde zien zodat ik kan vergelijken met mijn eigen resultaten,30
bevestiging vragen aan de gebruiker om week te stoppen,20
als een gebruiker wil ik geauthenticeerd worden zodat ik mijn account kan gebruiken,30
als een gebruiker wil ik documenten kunnen delen zodat mensen die ik ken de content gemakkelijk kunnen bekijken,20
als een gebruiker wil ik een overzicht van alle media zodat ik kan kiezen welk item ik wil bekijken,30
als een gebruiker wil ik getriggerd worden 3 weken na het einde van mijn week zodat ik mijn prestaties kan meten,20
als een gebruiker wil ik getriggerd worden aan het begin van de week om de enquete te vullen zodat ik mijn prestaties kan meten,10
als een gebruiker wil ik mijn huidige totaalscore zien zodat ik weet hoe ik presteer,20
als een gebruiker wil ik een splash screen zien bij het opstarten van de app zodat ik weet dat de app wordt geladen,10
als een gebruiker wil ik een loading state hebben zodat ik weet dat de app mijn data aan het laden,20
als een gebruiker wil ik een persoonlijk welkomstbericht als ik land binnen de app zodat ik weet dat dit mijn account,10
als een gebruiker wil ik kunnen aangeven welke emails ik ontvang zodat ik alleen de emails ontvang waarin ik geinteresseerd ben,20
als een gebruiker wil ik mijn account kunnen verwijderen zodat ik het recht heb vergeten te kunnen worden,30
als een gebruiker wil ik kunnen uitloggen zodat ik van account kan switchen,20
als een gebruiker wil de taal van de app kunnen wijzigen zodat ik alles begrijp,30
als een gebruiker wil ik documenten kunnen lezen zodat ik meer informatie kan lezen een onderwerp,20
als een gebruiker wil ik videos kunnen bekijken zodat ik begeleide oefeningen kan doen,30
als een gebruiker wil ik mijn wachtwoord kunnen opvragen zodat ik weer kan inloggen als ik mijn wachtwoord ben vergeten,50
als een gebruiker wil ik kunnen inloggen zodat ik gebruik kan maken van het platform,20
als een gebruiker wil ik bij het eerste gebruik een wachtwoord kunnen instellen zodat ik kan inloggen,10
als een gebruiker wil ik mijn lopende week kunnen zien het overzicht zodat ik direct kan navigeren naar de scorecard,20
als een gebruiker wil ik mijn eigen behaalde resultaten bekijken van de week zodat ik kan vergelijken,30
als een gebruiker wil ik getriggerd worden aan het einde van de week om de enquete te vullen zodat ik mijn prestaties kan meten,20
als een gebruiker wil ik meer informatie kunnen opvragen een taak zodat ik weet wat de waarde ervan,20
als een gebruiker wil ik per dag de bijbehorende taken kunnen afvinken zodat mijn score bepaald kan worden,50
als een gebruiker wil ik mijn lopende recharge week kunnen stoppen zodat ik kan opgeven,20
als een gebruiker wil ik mijn lopende recharge week kunnen inzien zodat ik de bijbehorende taken kan uitvoeren,30
als een gebruiker wil ik mijn recharge historie zien zodat ik mijn voorgaande activiteit kan terug zien,30
als een gebruiker wil ik een enquete invullen zodat ik mijn prestaties kan meten,50
als een gebruiker wil ik een level kunnen kiezen zodat ik mijzelf kan blijven challengen,30
als een gebruiker wil ik een startdatum kunnen selecteren zodat ik zelf kan bepalen wanneer ik ga beginnen,20
als een gebruiker wil ik een nieuwe week kunnen starten zodat ik kan rechargen,10
quan want fetch tailored list content user based deep dive assessment result serve path user,20
user want see im starting deepdive assessment level2 know im looking,10
user want see list paragraph content detail page work wellbeing,10
user want mark content read content detail page marked finished path,30
user want see wrote content detail page know content legit,20
user want see quote content detail page work wellbeing,20
user want see video content detail page work wellbeing,30
user want see images content detail page work wellbeing,50
user want see paragraph block content detail page work wellbeing,30
developer want setup wagtail quan use cms system articles,50
user want confirmation complete assessment see results,20
quan want predictors cms tag articles tailored journey path possible create,30
quan want return list articles based provided list low scoring predictors user gets right content improve wellbeing,30
quan want store tailored list content user based deepdive assessment result dont refetch,30
user want content detail page work wellbeing,50
quan want steps individual results locked users within light organisation use campaign,30
quan want create organisation light version use campaign,20
teamlead admin want see teamresults detail page subdimension know people,50
user want see organisation results detail page dimension know people,80
quan want remove companys cycle data integrity maintained,20
quan want add cycle organisation user journeys sync,30
user want option see sources definitions know reliable,10
user want start deep dive assessment provide platform information give tailored wellbeing path,30
user want go back results assessment always see deep dive assessment results,10
admin want see participation stats organisation know need motivate people assessment,20
team lead want summary team results know going well improved,80
team lead admin want see aggregated general wellbeing results team see wellbeing within team,30
user want start new journey im aware started something new,30
quan want update companys cycle data integrity maintained,30
quan want create predictor questions assess user depth generate personalised path,30
quan want able select context assessment level serve correct follow assessment user,30
quan want edit organisation data integrity maintained,30
quan want overview organisations manage,30
quan want update assessment section shows correct information user,30
user want see current journey know steps finished still needs done,80
user want easily click details dimension,30
quan want emails send user branded user knows mail coming,30
user want go back results assessment always see general wellbeing results,20
quan want numeric reference questions quickly find questions im talking,30
user want see datavisualisation overall individual results,80
user want see overall individual results per dimension clear visual matter,30
user want finish assessment see results,20
user want answer questions easily go assessment,30
quan want overview questions manage,30
quan want overview assessments manage,30
quan want able duplicate assessment create new improved version,50
quan want able remove assessment data integrity maintained,20
quan want able publish assessment create assessments without worrying participants see,20
quan want remove sections within assessment controle assessment,20
quan want change order questions within assessment section controle question ordering,30
quan want remove questions assessment section controle whats,20
quan want add questions assessment section controle whats,80
quan want remove contextual question question wont shown anymore,20
quan want edit user information date,50
quan want add organisation give access platform everything setup,20
quan want create sections within assessment serve assessment parts,30
quan want add context question answered multiple contexts,50
quan want create question become part assessment,50
user want tailored content organised way cohesive journey know,50
quan want reuse answers overall wellbeing assessment prevent user answer unnecessary questions,30
user want able select 1 subdimension including context would like improve,30
quan want link content predictors results predictor always show related content right person,30
user want see aggregated general wellbeing results organisation compare results,80
team lead want see participation stats team know need motivate people assessment,20
user want see individual results assessment lvl 2 clear visual matter,50
user want select focus start deepdive assessment,50
user want able go detail dimension get information,80
user want know results expected,30
user want see individual results clear visual matter know score assessment lvl 1,30
quan want able create assessment participants assessment,50
quan want able edit question correct,50
user always want able navigate questions change answers later,50
user want see questions clearly go assessment,50
user want visually see expected progress within assessment,30
user want know assessment results make mind want start assessment,30
user want reset password login platform new password,30
quan want able log platform session ended,10
user want login start using quan platform,80
user want see accept terms conditions quan know agree,50
user want get invitation quan platform start assessment,30
quan want users set password temporary password expire security improved,20
quan want overview users within organisation manage,30
quan want upload spreadsheet essential personal data employees organisation start using platform,80
qoets want drag drop order transaction car templates dont open template want make change ordering,50
use datepickers date inputs instead text inputs exchangecar,20
qoets want see car templates car detail screen dont write text every time,50
qoets want add edit qlantreis template used qlantreizen,05
qoets want overview qlantreis templates manage,20
qoets want add edit car template manage,05
qoets want add edit transaction template manage,10
qoets want overview car templates manage,20
qoets want overview transaction templates manage,05
qoets want roles clear qlantreis label implements well,20
qoets want signature tag prefill image written signature official documents,20
qoets want cc bcc option sending qlantreis email multiple receivers,30
qoets want email address qlantreis search dropdown send qlantreis right address,50
qoets want select email main point contact client dont send emails wrong address,30
qoets want give input tags used copyblocks transactions represents right data,50
qoets want add bpm exchange car,10
qoets want go see page search results easily find looking,30
use inline editing category text visually input,20
qoets want see detail screen email template platform see includes edit,20
qoets want create email template automate writing emails,30
qoets want wysiwyg stay active view scrolling taglist keep eye want put tag,10
qoets want wysiwyg stay active accurate clicked tag keep typing email template,20
qoets want able use tags onderwerp email also automate usage email descriptions,30
qoets want able remove car selection qlantreis also communicate something non car related,20
qoets want car selected qlantreis filled blocks clearly see car im communicating,50
qoets want qlantreis dutch date format communicate native language,10
qoets want manage copy within pricelist transaction send custom information client,50
qoets want able edit description category row,50
qoets want able directly start new entry creating category,20
qoets want similar experience uploading images,50
qoets want specific error message saving info tab,10
qoets want prices roundup omhoog afronden,30
qoets selecting type engine general tab want named differently,05
qoets want get correct error message uploading wrong documents,10
qoets want know switch tab im loosing data,30
car exchange detailview checkboxes well styled,05
qoets want see summary crm profile quick overview client,20
qoets want able add notes crm profile internal communication client,20
qoets want validation adding linkedin url client click bekijk profiel actually go profile,20
qoets want see details car exchange list view,10
qoets want see last sold car crm overview know talk certain client,50
qoets want validation email address crm creation popup know im writing email address correct way,10
qoets want able save specific view dashboard selecting specific filters bookmark,30
qoets want able make table wysiwyg make content look good,50
qoets want search within crm check something client profile,30
qoets want able test vwe connection acceptance,10
qoets want able enter within paragraph wysiwyg editor make content look good,30
qoets want title emailtemplates templatenaam know im talking referring something colleagues,05
qoets want logout session ended,10
qoets want see account im logged know im looking platform right perspective,10
qoets want qlantreis ticket created open finish email send communication client,20
qoets want crm detail page lined well screensizes dont horizontal scroll,30
qoets want see labels dutch read native language,30
qoets want copy disabled fields better readable actually read field says,10
qoets want select different address client creating qlantreis emailtemplate data email accurate,30
qoets want clear emptystates throughout platform,30
qoets want search crm user creating proposal,20
qoets want edit transaction start closing deal,20
qoets want edit proposal transaction change deal,30
qoets want search overview car requests manage,20
qoets want search overview exchange cars find im searching,20
qoets want option select car exchange using email template qlantreis ticket information automatically filled,30
qoets want assign email another qlantreis dont double qlantreizen,30
qoets want change location hamburger menu icon website mobile devices,20
qoets want remove text wij staan voor u klaar block,05
qoets want show options open bottom instead top,10
qoets want select photos using email template qlantreis ticket dont write whole email,50
qoets want personalize page vdp proposal page adding name car person multiple titles,10
qoets want design review inruil block proposal page clients find hard read understand,50
qoets would love load pages similar cars iframe within page customer doesnt go another website,10
qoets want block koerslijst shown input empty,10
user want able easily navigate proposal car qoets,50
qoets want able add products blog pages reuse extra order pages,80
qoets want add zoekopdracht formulier blog page,30
qoets want add review block blog page,30
marketing qoets want able set nofollownoindex per blog page set canonical per page,20
qoets want able filter blogs overview qoetsnlblog use landingpages,30
qoets want detail pages blogs available directly qoetsnl domain,30
qoets want able set page title page description page website available cms,20
qoets want send emails asynchronously wait third party client communicating,20
change buttons sending qlantreis tickets,20
qoets want dashboard filtered see needed,20
qoets want delete custom email footer wont used anymore,10
qoets want create email footer qms system personalize emails,50
qoets want select email template qlantreis ticket dont write whole email,50
qoets want delete email template dont see anymore,10
qoets want filter email template view easily find,20
qoets want overview tickets dashboard easily see service customers better,30
qoets want link car qlantreis know car talking,30
qoets want enrich qlantreis ticket changing type help client keeping history mind,20
qoets want see related options automatically highlighted options double check necessary,30
qoets want automatically select options based dealer text easier select option,50
qoets want add custom options price calculation car qoets specify calculation,30
qoets want select options car specify car,30
qoets want prefill car data based vin number easier create car,50
qoets want check duplicate cars adding one dont insert car twice,20
qoets want able change order extra information arrange layout website,20
qoets want add default option image image shown option image,20
qoets want filter editions easily find need,20
qoets want able edit extra information edition enrich,50
qoets want incoming mail assigned qlantreis dont manually paste data,50
qoets want able plan lead follow,30
qoets want save message concept edit later,30
qoets want edit email footer personalize emails,50
qoets want overview employees know access system,20
qoets want delete employee backoffice wont access plaform anymore,20
qoets want edit employee backoffice change details,20
qoets want employees automatically added qms first login google login use system,50
qoets want edit email template change content,30
qoets want list email templates access,30
qoets want download contract read offline,50
qoets want able add extra information edition enrich,50
qoets want close ticket complete qlantreis,20
qoets want able use tags email template create customized emails,50
qoets want choose standard videos add transaction proposal customer get better insights car,50
qoets want contacts crm synced google contacts know contacted,30
qoets want able add attachments messages send along message upload incoming message,80
qoets want emails sent qmsserviceqoetsnl response ticket automatically added tickets message flow,10
qoets want send messages client messages tracked sent one go,80
qoets want add incoming message ticket easily track communication history,50
