title,story_points
porsche24 want external event page look external ticket flow one consistent brand identity,2.0
p24 want external event page adder app,5.0
porsche24 want dashboard new porsche font reflects corporate identity,3.0
projaxion want know much tax applicable ticket invoice customers correctly,5.0
porsche 24 want cancel one ticket instead whole order better help customers,5.0
porsche24 want see request validate car section ie remove add car,3.0
porsche24 want registration form button external event page hidden theres external tickets avoid confusion,1.0
email template add privacy policy link email footer,0.5
porsche24 would like inform users event page buying tickets via app gives priveges,1.0
porsche24 would like delete cars user profile,3.0
porsche24 want clear flow customer registration decide put processes,3.0
porsche24 want know host crmservice cost efficient,3.0
porsche24 want use queue decouple processes,8.0
porsche24 want central service communication esb,5.0
esb want presented signed request respect authority,3.0
porsche24 want able communicate salesforce access salesforce data,2.0
p24 want shared pictures watermark,3.0
user want share badges show,3.0
p24 want able determine car classic give classic drivers extras,3.0
event manager want put users attending reward users visiting event,2.0
p24 want add text block page,1.0
user want see porsche classic app,1.0
porsche want filter classic andor modern models,5.0
p24 want add introduction text block pages,1.0
p24 want show public tickets external event page,2.0
p24 want add image slider block pages,3.0
p24 want add quote blocks pages,1.0
p24 want add image blocks page,2.0
p24 want add checklist blocks pages,2.0
p24 want add collapsable content blocks page doesnt get long,3.0
p24 want add content blocks pages,3.0
p24 want add download block pages,3.0
p24 want add pages multi level main topics,2.0
p24 want add video blocks brand guide page,3.0
p24 want add main topics brand guide cms,3.0
p24 want add quick links bottom page,2.0
p24 want post updates announcements front page brand guide dealers easily see,5.0
p24 want navigate brand guide dealer dashboard,5.0
p24 want cms add content brand guide,2.0
porsche24 would like sell public tickets external event page,5.0
porsche24 want eventmanager see published events dealership,5.0
generate stronger dh group connection pon acc,1.0
add csp header encoding metatags server configuration,1.0
p24 want see ticket names invite list,1.0
porsche24 would like see ticket id dashboard use id uploading attendees external events,1.0
review van huidige pushberichten aanpassen momenten en texten waar nodig,2.0
porsche24 dealer want able invite users event level,1.0
dealerporsche24 want list people invited specific eventticket,2.0
user want see frequently asked questions,3.0
porsche24 want able change order tickets event page,3.0
porsche24 want app reflect new corporate identity,0.5
porsche24 want filter user based status unvalidateduncompleteddeactivated etc dont invite events,2.0
change points km conversion car 20yd01,1.0
release script uitbreiden om de juiste ponclientsecretsjson te gebruiken,1.0
porsche24 want add manage eventmanager accounts,3.0
porsche24 want add stylingmarkup mail ticketinvite,3.0
manually raise user levels porsche24 red,1.0
convert miles kilometers license plate 20yd01 production,1.0
porsche24 want option set maximum amount ticket event,2.0
porsche24 want filter users based general model group make year dont select different specific modal name,2.0
porsche24 would like make tickets public,2.0
porsche24 want able see events events,2.0
porsche24 want see dealer organising event,0.5
porsche want csv export include custom columns added event,5.0
porsche want export users activity csv,3.0
reload cars backend deleting car,0.5
reload cars backend deleting car,1.0
user want quickly redirected event description,0.5
porsche24 want able see complete profile user,1.0
porsche24 want able see complete profile userlevel events badges etc,3.0
user want see porsche dealer organising event,1.0
user want see porsche dealer organizing event,2.0
user want able click event update feed see detailed information,1.0
user want able click event update feed see detailed information,0.5
porsche24 want option set maximum amount ticket event,1.0
make possible rewards nonclaimable,1.0
user want get notified theres outage,3.0
porsche24 want able add alert technical difficulties app,5.0
porsche24 want able add alert technical difficulties app,2.0
porsche24 want able modify ticket details tickets published,3.0
porsche24 want able modify ticket details tickets published,8.0
porsche24 want able set publishing date event,5.0
remove validation phone number event contact person,0.5
porsche24 want able save exit event bottom page,1.0
porsche24 want able manually claim reward within dashboard unclaim,2.0
porsche24 want export users event,2.0
porsche24 want see vin number car one,1.0
porsche24 want enter separate number whatsapp contact,2.0
porsche24 want enter seperate number whatsapp contact,2.0
remove car directly doesnt license plate connected summit,3.0
html implementation event description news item,3.0
html implementation event description news item,1.0
porsche24 want able add stylingmarkup text news items events,8.0
user want submit every form enter button keyboard,3.0
driver want able save event ticket apple wallet,3.0
user want able resize move center profile picture,2.0
user want able save share pictures app,5.0
user want able save share pictures app,5.0
driver want earn collector badge proud porsche collection,5.0
user want able earn classic kilometer badge,5.0
user want quickly redirected event update,1.0
add link update mileage page car settings page,2.0
porsche24 want able easily invite group users based active filter dashboard quickly move work,5.0
met een gratis tickets andere copy gewenst,5.0
driver want manage company information,8.0
user want see previous events attended,5.0
user want able enter miles instead kilometers get corresponding points added account,5.0
porsche24 want external event page reworked,3.0
frondend change action button dropdown button,0.5
label want receive level tags ticket,3.0
user want see different popup mesage camera entering mileage first time,0.5
user want redireected proper screeen based amount car,1.0
user want able directly enter mileage level overview screen,1.0
user want see level overview first mileage update,2.0
user want see notification qualified next level user profile,2.0
label want receive speciefiek term conditions level payment,0.5
user want see plural text mulitple porsches,0.5
user want add new porsche profile overview,1.0
user want see level overview info new design,5.0
labe want receive dynamic texts image blocks level overview,0.5
label want fetch level diclaimer,0.5
label want fetch faq info level info,1.0
user want add new porsche profile overview,2.0
user want see different popup mesage camera entering mileage first time,2.0
label want receive level tags ticket,2.0
label want check user alegitable buy ticket,2.0
label want receive level tags ticket,1.0
user want see level overview first mileage update,1.0
label want receive speciefiek term conditions level payment,1.0
labe want receive dynamic texts image blocks level overview,2.0
label want fetch level diclaimer,1.0
label want fetch faq info level info,2.0
user want see overview points collected kilometers added,2.0
user want see porsches profile api,1.0
user want set kilometers sliding numbers,5.0
user want set kilometers sliding numbers,3.0
user want see porsches profile layout,2.0
create level qualification screen notification payload,1.0
create level qualification screen levelup animation,5.0
create layout qualification level card,3.0
user want see level qualification card home feed,1.0
change level animation notification payload,1.0
user want see level qualification notification,0.5
user want see payment history,2.0
labe want keep track payment qualification,2.0
label want keep state level qualification,1.0
implement url schema success fail payment qualification level,0.5
user want see designed level payment success failed screen,1.0
user want see designed level payment success failed screen implement design,1.0
user want see whether level payment succeeded,1.0
user want see whether level payment succeeded,0.5
user want able pay level adyen implementation,5.0
user want able pay level adyen implementation,1.0
user want see nicely designed level pay screen implement design,3.0
user want see nicely designed level pay screen,3.0
user want see level qualification overview,1.0
user want open level qualification screen email url,1.0
label want get level qualification info create level qualification api,2.0
label want get level qualification info,2.0
label want get level qualification info create level qualification api,5.0
remove registration successfull screen registration flow,1.0
change fabric credentials app connected porsche24 fabric organization,1.0
registration view email password check box terms conditions,1.0
implement api error code adding new car via license plate,1.0
user want able finish whole registration flow,1.0
user want able finish whole registration flow,1.0
user want see event updates event details screen,4.0
user want see news detail page layout,2.0
porsche24 want able set status attendend per user,4.0
porsche24 want able search attendees event,3.0
porsche24 want send ticket via mail user,4.0
porsche24 want able cancel ticket give money back,4.0
label want send email projaxion creatingpublishing new event,4.0
label want show right text copy,5.0
label want show push notification changes within pointslevelreward progress,4.0
label want send push notification changes within pointslevelreward progress,8.0
label want show news feed items homefeed layout,4.0
label want show news feed items homefeed api,3.0
label want able get rss newsfeed feed app,4.0
label want able get available rewards user via dealer community manager,4.0
label want able get previous rewards user via dealer community manager,4.0
porsche24 want able see previous rewards user,4.0
porsche24 want able see available rewards user,4.0
porsche24 want able upload csv participents 3th party eventsas porsche24 want able validate reward participents 3th party events,1.0
porsche24 want able validate reward participents 3th party events,4.0
porsche24 want able change status attendee,4.0
porsche24 want confirm millage specific user,2.0
label want able upload image send millage data backend,2.0
user want dismiss enter milage dialog sending api call,2.0
user want see recommended route homefeed,2.0
user want able connect social accounts,1.0
user want save notification settings backend,2.0
user want able change password,0.5
api label want able upload image send millage data backend,1.0
layout porsche24 want force user make picture car millage first submition,1.0
mileage screen user want able fill mileage enter mileage screen,1.0
homefeed notification user want dismiss enter milage dialog sending api call x amount time,0.5
carlist user want able skip car list entering mileage one car,0.5
carlist user want able see enter mileage button car list view 1 car,2.0
porsche want tot able assign point per ticket,8.0
layout user want able contact porsche pon via phone email,0.5
api user want able connect social accounts,0.5
layout user want able connect social accounts,0.5
api save notification setting backend,0.5
layout user want able change notification options,0.5
layout user want able maintain car preferd dealer profile,0.5
layout user want able change profile image within different screen,0.5
api user want able change password,0.5
layout user want able change password,0.5
api user want able save personal information,0.5
layout user want tot able change personal information specific screen,1.0
layout user want able select different group within settings screen,0.5
porsche want tot able assign point per ticket,1.0
homefeed notification user want dismiss enter milage dialog sending api call,0.5
carlist user want able see enter mileage button car list view 1 car,1.0
layout profile toolbar disapear scrolling comes back scrolling,2.0
api user want able connect social accounts,1.0
api save notification setting backend,1.0
label want make dynamic action system give users points,5.0
label want give rewards expiration date,3.0
label want redeem points reaching level,3.0
label want keep history actions user,3.0
user want able confirm claiming reward,1.0
user want see reward details view claimed,0.5
user want see reward details view api,0.5
user want see list rewards per level api,3.0
user want see list previous rewards api,0.5
user want see available rewards api,2.0
porsche24 want define amount action get badge,5.0
user want fetch data selected badge api,2.0
user want see secret badgewithout progress bar,2.0
user want see available badges api,3.0
user want see available badges layout,3.0
label want request user lvl details api,1.0
user want see current points number points needed next level,1.0
user want see name current level im,0.5
user want see progress next level circular animation,3.0
user want dismiss popup top screen reminds enter milage api,0.5
user want see popup top screen remind enter milage layout,1.0
user want see update homefeed general updateevent milage,0.5
user want see update homefeed claimed reward,0.5
user want see update homefeed reached new level lost level,1.0
user want see update homefeed received badge layout,1.0
user want list lazy loaded rewarded rewards badges infitiy scroll api,3.0
user want see confirmation dialog claiming reward,0.5
user want able claim reward details screen special gesture,2.0
user want see reward details view claimed,1.0
user want see reward details view layout,2.0
user want see reward details view api,1.0
user want see list rewards per level api,1.0
user want see list rewards per level layout,1.0
user want see list previous rewards api,1.0
user want see list previous rewards layout,0.5
user want able navigate reward details screen,0.5
user want see available rewards list layout,1.0
user want see rewards selected badge tier,2.0
user want see badge tiers selected badge,3.0
user want get overview specific badge,2.0
user want tap badge see info transition detail,1.0
user want see secret badgewithout progress bar,1.0
user want see badge progress bar,3.0
user want see available badges layout,2.0
label want know user updates load layout,2.0
user want see popup top screen remind enter milage layout,2.0
user want see update homefeed general updateevent milage,1.0
user want see update homefeed claimed reward,1.0
user want see update homefeed reached new level lost level,2.0
user want see update homefeed received badge layout,2.0
user want list lazy loaded rewarded rewards badges infitiy scroll api,5.0
user want see current points number points needed next level,0.5
user want able upload user profile picture profile,0.5
label want animate user picture homefeed users profile screen,5.0
user want able switch badges rewards,3.0
porsche24 want give custom colors level layout,2.0
user want see name profile screen,0.5
user want able confirm claiming reward,0.5
user want see available rewards list layout,0.5
user want see progress next level circular animation,5.0
user want see badge tiers selected badge,2.0
user want get overview specific badge,1.0
user want tap badge see info transition detail,3.0
user want see available badges api,1.0
user want able switch badges rewards,2.0
user want see profile picture within progress bar,0.5
user want see error email confirmed api,0.5
user want check activation key valid api,0.5
user want add new porscheapi,1.0
user want notified personal vehicle info changed,0.5
user want see edit profile,5.0
driver want notified personal details changed salesforce,1.0
driver want notified personal details changed salesforce,0.5
driver want notified porsche added salesforce claim,0.5
driver want notified porsche added salesforce claim,2.0
user want b notified porsche deleted remotely,0.5
driver want able see account disabled summit deleted last car,2.0
user want able see account disabled summit deleted last car,1.0
labela want save notifications settings summit api post,1.0
labela want save notifications settings summit api post,2.0
labela want able manage notification settings per user api get call,2.0
labela want able manage notification settings per user api get call,1.0
user want set notifications setting layout,2.0
labela want store cars without license plate cache layer,3.0
labela want able link car user,3.0
labela want check license plate exists summit,2.0
user want able register vin number,2.0
porsche24 want notified duplicated registration happened,2.0
user want notified porsche already registered user,2.0
user want notified porsche already registered user,1.0
user want see error msg licensee plate exist,0.5
user want able confirm tc filled information created account,1.0
user want see confirmation screen delete last porsche user able use app,1.0
user want see confirmation screen deleting porsche,1.0
user want able add prefered dealer per porsche,2.0
user want able add prefered dealer per porsche,1.0
user want able confirm list porsches,0.5
user want able delete porsche check achtung,3.0
user want able see list porsches layout,5.0
labela want create api call retrieve list cars specific user,2.0
labela want create api call retrieve list cars specific user,1.0
user want see error email confirmed,0.5
user want see error email confirmed,1.0
user want request new confirmation email popup discuss achtung,1.0
user want able check email confirmation status,1.0
user want see please confirm email screen status inactive global,1.0
user want see registration confirmation screen ignore back button,1.0
labela want check first name lastname validation pon personal details button press,1.0
backend labela want look address based postal house number,3.0
label want connect json api iwelcome,5.0
labela want connect soap xml api summit,8.0
labela want tot create reusable popup,3.0
user want able provide address information validate postal add box number belgium,0.5
user want able provide address information validate postal add box number belgium,1.0
user want able provide address information validate postal add box number belgium,2.0
labea want generate initials prefill user provided first name initials empty,1.0
user want able fill personal details change layout,0.5
user want data prefilled registration screen used activation key,1.0
user want data pre filled registration screen used activation key,2.0
user want want feedback password validation green check mark,0.5
labela want able validate password,1.0
labela want able validate password,0.5
user want able create account email password,3.0
mobile labela start filing activation code skip button changes activate state,0.5
user want able see activation screen build layout,1.0
user want able skip activation screen,0.5
user want check activation key valid,2.0
user want check activation key valid backend call implementation,1.0
user want check activation key valid,0.5
user want redirected activation screen email link pre filled activation code,1.0
user want redirected activation screen email link prefilled activation code,1.0
labela want create reusable confirmation screen,2.0
labela want restrict access app based users status inside jwt token,3.0
labela want keep track user status within jwt token,2.0
labela want provide app error codes,2.0
user want see password reset confirm screen,0.5
user want able reset password iwelcome,2.0
labela want connect social account summit account,0.5
label want remove explore button,0.5
user want see porsche24 branded page background image,0.5
user want able go login page via tapping button last onboarding screen,0.5
user want see onboarding first app launch,0.5
user want able skip onboarding en redirected main login screen,0.5
user ant able slide across onboarding pages crate viewpager,1.0
user want see static content onboarding contain images text create viewmodels,0.5
fix hasticket login single eventusecase,0.5
porsche24 want sent automated push message day event wish users fun day,2.0
porsche24 want sent automated push message x days event remind users upcoming event,1.0
porsche24 want sent automated push message x days event remind users checklist available,5.0
porsche24 want able sent push messages email notification users sent event update,5.0
label want monitor gts api make sure routes still viewable backend gts api,0.5
label want update routes every 24 hours make sure uptodate gts api,5.0
label want cache routes backend differ much original gts api,8.0
porsche24 want able create external ticket driving club events events,2.0
user detail view want see gallery several images detail,1.0
user want see highlighted quote route description,0.5
user detail view want see large description route detail,3.0
user detail view want able download pdf version special porsche24 route detail,3.0
user want see detail view route detail,2.0
label want store location route name custom field db,3.0
user want see long amount kms route overview,1.0
user want see list highlighted porsche24 routes,2.0
user want see overview categories represented cover image category,3.0
user want see notification app receive push message app open event update user scroll event updates within event sees event update,2.0
user app closed click push message want see right content right away showing event,5.0
label want save users push token de backend,5.0
user want able navigate external ticket provider via buy tickets button,0.5
user want see ticket provided external party ticket overview,2.0
user want see event detail page ticket provided via external link,1.0
user detail view want able open gts app drive route detail,1.0
porsche24 detail view want show legal notice detail,0.5
user detail view want see made route detail,0.5
user detail view want see long hours route take detail,0.5
user detail view want see best time drive route detail,0.5
user want able view gallery images full size,5.0
user detail view want see gallery several images detail,5.0
user want see highlighted quote route description,2.0
user detail view want see large description route detail,1.0
porsche24 detail view want show image route detail,0.5
user want able navigate start route using google maps maps app based availability,1.0
user detail view want see long route detail,2.0
user want able navigate route detail clicking route,1.0
user want swipe different lists porsche24 gts routes per category always scroll top,3.0
user want see list gts routes,5.0
user want see list highlighted porsche24 routes,3.0
user want open category tapping cover image,8.0
event update user scroll event updates within event sees event update,1.0
user want see notification app receive push message app open,5.0
user app closed click push message want see right content right away showing event,8.0
user want able navigate external ticket provider via buy tickets button,1.0
user want able navigate start route using google maps apple maps based availability,1.0
user detail view want see title long route start location,1.0
user want able navigate route detail clicking route,2.0
user want swipe different lists porsche24 gts routes per category,3.0
user want open category tapping cover image,5.0
user want see overview categories represented cover image,3.0
user want unique id tickets,3.0
user want filter event bought tickets,3.0
user want able see bought tickets,3.0
dealer want keep track attending users bought tickets,3.0
user want able pay tickets,5.0
user want see special requirements ticket,3.0
user want see per ticket many remaining,5.0
user want able see overview tickets,3.0
user want see event updates event detail view,3.0
user want see contact information long description,2.0
user want see information available tickets,3.0
user want see detail page event basic informatio,2.0
user want list event includes favorite attending events,3.0
user want list events visit via dealers pon events,4.0
user want see terms conditions event,2.0
user want see checklist ticket,3.0
user want see ticket name description barcode,2.0
user want see purchase tickets event,2.0
user want add event calendar,1.0
user want able add phone calendar,1.5
user want see payment failed,1.0
user want see confirmation payment succedeed,2.0
user want redirected payment provider complete payment,1.0
user want able fill additional information applicable,3.0
user want fill additional info applicable event,6.0
user want able deny special requirements,0.5
user want able accept special requirements,0.5
user want able acceptdecline special requirements,0.5
user want see contact details event event special requirements,2.0
user want see contact details event questions special requirements,2.0
user want see special requirement applicable event,4.0
user want see special requirements applicable,3.0
user want continue payment selected tickets,0.5
user want continue payment tickets,0.5
user want see total amount selected tickets,1.0
user want see total amount selected tickets,0.5
user want add ticket purchase list,3.0
user want add ticket cart,1.5
user want see ticket view title price description add button amount added tickets,4.0
user want see ticket view price type ticket,1.0
user want see ticket types market disabled,1.0
user want able see tickets disabled,0.5
user want able see ticket types event,2.0
user want see possible ticket types,3.0
user want navigate ticket purchase screen particular event,0.5
user want able navigate ticket purchases selected event,0.5
user want able able share event link default share apps get ticket,1.0
user want able share event link default share apps,2.0
user want able see details event,6.0
user want able see active filter options search bar,3.0
user want see active filter options,4.0
user want able search event using filter options,4.0
user want able see filter options tapping search bar,6.0
user want able search based filter options,2.0
user want able see filter options,4.0
create functionality mark event favorite,3.0
user want able mark event event,2.0
user want see event items list,4.0
user want see empty status events,1.0
create switch implementation events,1.5
user want switch events events,1.0
user want see able see overview events,2.0
user want see able see overview events,2.0
layout profile toolbar disapear scrolling,1.0
use want see update bought tickets,3.0
user want see tab bar navigation,2.0
user want add signature ticket legal,5.0
dealer want able save ticket publish,4.0
dealer want able publish event,1.0
user want add event updates would embeded content external links facebook live eg,5.0
generate sharable link eventpages redirect app phone app phone frontend page desktop,5.0
dealer want add note users profile updates profile,5.0
dealer want add custom tags specific user,3.0
dealer want able add specific text invite,5.0
dealer want able add specific text invite,1.0
dealer employee want able edit delete event update,2.0
dealer employee want able see list existing event updates,3.0
dealer employee want able create event update consists picture andor text,3.0
dealer employee want able invite porsche driver per ticket,5.0
dealer employee want able save event draft,0.5
dealer employee want able say many tickets available per ticket,0.5
dealer employee want able delete ticket list tickets creating event,1.0
dealer employee want able see list tickets creating event,2.0
dealer employee want able create tickets checklists shown certain time,0.5
dealer employee want able create tickets checklist shown buying ticket,3.0
dealer employee want able create tickets specific user group,3.0
dealer employee want able create multiple tickets,5.0
dealer employee want see past events,1.0
dealer employee want see upcomming events,5.0
dealer employees must able createinvite new porsche24 profile porsche driver system yet,3.0
user must able reset password forgotten,1.0
user must see message something goes wrong login process,0.5
user login using credentials username password access personal dashboard granted,2.0
user must able see detailed driver information selecting one search results,3.0
user must see message something goes wrong saving event image ticket,2.0
dealer must see confirmation event successfully added,3.0
user porsche netherlands user newly created event available porsche drivers selection thereof,0.5
dealer employee want able edit delete event update,3.0
dealer employee want able see updates event,1.0
dealer employee want able see list existing event updates,5.0
dealer employee want able create event update consists one multiple pictures andor text,5.0
dealer employee want able invite porsche driver per ticket,2.0
dealer employee want able navigate event detail screen,2.0
dealer employee want able navigate event editting,3.0
dealer employee want able navigate dashboard,2.0
dealer employee want able save event draft,1.0
dealer employee want able say many tickets available per ticket,1.0
dealer employee want able delete ticket list tickets creating event,2.0
dealer employee want able see list tickets creating event,3.0
dealer employee want able create tickets checklist shown buying ticket,5.0
dealer employee want able create multiple tickets,2.0
user must see realtime overview number users buy ticket segmenting specific ticket,3.0
user want feedback validation every radio select,2.0
user want feedback validation every dropdown form,3.0
user want feedback validation every checkbox form,2.0
user want feedback validation every input type text field fill,8.0
dealer employees must able createinvite new porsche24 profile porsche driver system yet,2.0
dealer employees must able access profile information personal car allowed see,0.5
dealer employees must able quickly access specific porsche drivers profile,2.0
user must able reset password forgotten,3.0
user must redirected personal dashboard successful login,0.5
user login using credentials username password access personal dashboard granted,8.0
user must see message something goes wrong process searching,0.5
user must able refine search start new search,0.5
user must able see detailed driver information selecting one search results,5.0
results search query displayed easy scan format,5.0
dealer must able search customers using different search criteria,5.0
error message shown search cant produce results,1.0
dealer must see realtime number drivers joining interested pending waiting list event overview,8.0
user dealer user able search within client base connected dealership,1.0
user porsche nederland user must able search complete database,2.0
dealer must able create overview porsche drivers,5.0
user must see message something goes wrong saving event image ticket,3.0
user must see confirmation event successfully added,3.0
user forgets fill one fields notified clear message indication submitting form,1.0
user dealer user newly created event available porsche drivers,2.0
user must able easily enter create event flow,2.0
backend create request provide car details based vin number,4.0
backend create endpoint car deletion,1.0
backend create call provide list porsche dealers,4.0
backend api registering facebooklinkedin,1.0
payment within porsche24 platform p24 events,8.0
bring people together reach goals bucketlist,8.0
show reminder participation event porsche driver,8.0
porsche drivers communicate directly porsche andor dealers,3.0
guaranteeing privacy porsche driver,5.0
desktop design popup confirm deleting comment,0.5
desktop design field add new comment,1.0
desktop design replies reply comment option,1.0
desktop design button write response paper,2.0
mobile design popup confirm deleting comment,0.5
mobile design replies reply comment option,1.0
fe enable user delete comment confirming action,1.0
add comment count document list endpoint,1.0
fe enable user edit existing comment,2.0
fe enable user reply existing comments,2.0
link position paper response paper,8.0
fe create react component showshandles voting,3.0
change get document list call handle votes,2.0
change get single document call handle votes,3.0
change data model account user document votes,5.0
fe show warning closing unsaved draftpublished document,2.0
fe link author info editor api,0.5
fe publish paper update header accordingly,2.0
fe implement hide read filter dashboard,1.0
implement hide read filter dashboard,2.0
fe put papers premade grid size relate actual relevancy level,8.0
fe link get papers call dashboard,5.0
link get papers call dashboard,2.0
fe save acceptance terms service last step onboarding,1.0
save acceptance terms service last step onboarding,0.5
fe save user locations third form page onboarding,3.0
save user locations third form page onboarding,0.5
fe save user departments second form page onboarding,3.0
save user departments second form page onboarding,1.0
fe save user info first form page onboarding,3.0
save user info first form page onboarding,3.0
link first confirmation step onboarding api,0.5
fe link first confirmation step onboarding api,2.0
fe return corresponding frontend route unsuccessful oauth login,5.0
return corresponding frontend route unsuccessful oauth login,3.0
desktop option define paper type creating new paper,1.5
desktop design social blocks dashboard stage entertainment meeting,1.5
change minus button menu delete,2.0
make distinction button section type button,2.0
make filter toggle toggling readunread,2.0
create page accepting terms conditions,2.0
create page initialising account info,5.0
filter endpoint filter documents current user,5.0
link author creatingediting document,3.0
desktop loginsign design sign screen based domain,0.5
mobile loginsign design sign screen based domain,0.5
desktop design profile settings screen edit profile information,1.0
desktop design profile information profile page,0.5
desktop general design profile setup screen,1.5
desktop general design terms service screen,1.0
desktop loginsign design join polder screen,2.0
desktop general design general template account screens,1.0
desktop design form styles components needed account add gui kit,1.5
mobile design profile settings screen edit profile information,1.0
mobile design profile information profile page,0.5
desktop design profile overlay top bar navigation,0.5
mobile general design profile setup screen,1.5
mobile general design terms service screen,1.0
mobile loginsign design join polder screen,2.0
mobile design form styles components needed account add gui kit,1.5
mobile general design general template account screens,1.0
flow create flow find polder,1.5
design section options delete section section type selector,0.5
keep track user metadata per document read relevance etc,3.0
companylevel domain verification google registrations personlabelanl,3.0
show user information user started typing,2.0
disable desktop grid positioning mobile,3.0
desktop target departmentspersons per section position papers,0.5
make grid scroll mouse edges,8.0
desktop target departmentspersons paper,0.5
create grid item show moreless info based size,5.0
configure medium editor buttons headings paragraphs according designs,3.0
keep track blocks together type introduction section conclusion,2.0
show placeholders based external config,5.0
clean gui kit create mobile version,1.5
mobile design mobile view papers,1.0
design general navigation platform,1.0
design general navigation platform,1.5
dashboard design blocks articles,2.0
dashboard design blocks articles,2.0
dashboard design overall ui dashboard,2.0
dashboard design overall ui dashboard,2.0
security add https ssltls connection ams backend,0.5
security backend website update jquery version,2.0
security update backend apache server higher stable version version 247 known vulnerabilities,2.0
huub want pages load fast dont wait,5.0
huub want see completed reservations see reservations ended paid,5.0
huub want able filter unpaid payments within uncompletedreservations view see users still pay,5.0
huub want see uncompleted reservations see reservations didnt end arent paid,5.0
huub want see planned reservations see reservation upcoming,5.0
huub want see reservations view search emails reservations,8.0
huub want login use dashboard,5.0
user need aantal km default value 10 continue making reservation overlook aantal km button,1.0
user using button reservation screen want mijn beschikbare hubs open automatically dont click kies je hub button,2.0
user open app im logged want see registreren screen inloggen button see ph184 understand need register login use app,3.0
next want change order inloggen registreren screens default user requested register already registered user choose login,2.0
next want hub access pushed greenwheels user book car within usergroup,5.0
next want available bikes picked randomly one bike constantly reserved,1.0
user want able extend active bike reservation,5.0
user want verification code prefilled clicked link dont remember,2.0
next want know error status order sent projaxion order changed,2.0
next want reservations 15 minutes apart user time return bike,2.0
next want know fleets belong hub know ecars show app,5.0
police user want able select hub leaving see bikes available hub,8.0
pilot police user dont want see payment adyenideal screens prices set prices 0 euro know im paying ofr usage,3.0
next want know fleets belong hub know ebikes show app,8.0
next want orders send projaxion invoices made,5.0
user want create gw reservation use car,1.0
user want edit gw reservation extend reservation,1.0
next want able add anonymous users dont see nawscreens app user registration flow,1.0
next want able add free usage users pay usage dont see price payment screens,1.0
next want able add bikeonly users dont see car activation screens references cars,5.0
next want user details name address etc stored exchanged projaxion invoicing greenwheels registration,3.0
huub want users start end car ride app always know invoice,3.0
next want unused bikereservations end automatically end reservation dont end high payment request,5.0
user want provide public transport card get access cars,2.0
next want use flow b tokens greenwheels user use ecars public greenwheels,5.0
user want see hourly rate know reservation cost,3.0
next want make sure information registration valid valid invoice made,3.0
next want make sure user doesnt open invoice user cant make another reservation without paying previous one,2.0
user want give location im searching find gw car location current,3.0
next want generic texts buttons mvo descriptions generic hub app,1.0
mind want retrieve reservations label enrich rides user data required shuttel classification invoicing,2.0
hub user want pay private rides immediately via ideal,5.0
user want able complete gwaccount registration hub registration still get account change mind,3.0
user want cancel upcoming gw reservation free others,1.0
user want change upcoming reservation change time transport,8.0
user want see available ecars hub know reserve,8.0
user want able see faqs find relevant information,2.0
user want see available gazelles know many left,5.0
user want see status gazelle know open closed,2.0
user want see availability public greenwheels cars location choose transport options,8.0
user want give permission gps know app uses location,2.0
user want open close reserved gazelle start using,3.0
user want see account information edit remove data,2.0
user want fill extra information greenwheels greenwheelsaccount,1.0
user want logout safely close account,0.5
user want see al different information pages easily see go,2.0
user want easy way find support page see run problems,2.0
user want make reservation office transport move clients,5.0
user want see detailed view past reservation see info,3.0
user want see detailed view planned reservation edit see info,3.0
user want see confirmation screen ended reservation know ended reservation,3.0
user want see active reservation know current state reservation,5.0
user want see past reservations know see transport used,3.0
user want see list upcoming reservations know transport upcoming period,3.0
user want see reservation complete know transportation,2.0
user want see screen relevant open app move quickly,3.0
user want see registration completed know everything went well,1.0
user want provide password login use app,1.0
user want fill code validate email continue registration,2.0
user want fill email receive validation code register app,2.0
user want able fill verification code new password login,3.0
user want see information app know app use,1.0
user want login make reservation app,3.0
user want fill extra information continue registration,3.0
pack want show intercom faq packnl users know find answers,1.0
employer dont want see total cost job summary im scared total amount,1.0
improve download app bar mobile intercom widget,0.5
employer want dont want able change job someone already hired ms wont break,1.0
employer want control email notifications per category choose emails receive,5.0
pack want receive right events back end set intercom,5.0
pack want finalize refer friend epic students know works,5.0
user want share job nice information get awareness job,0.5
user always want see privacy user policy,1.0
user want use intercom clear communication pack,2.0
user want correct navigation job overview view jobs easily,1.0
pack want register correct function function group ms selecting geen cao data correct complete,2.0
student want see compliments company received browsing jobs rockons context get better idea like work,3.0
improvement increase number recommended candidates 10 25 show verified students,0.5
student want see animation accepting job offer action gets positive vibe,1.0
student want see animation receive job offer delighted got,1.0
student want see animation submit application interaction less abrupt,3.0
student want control communication preferences per channel communication category choose notifications receive channel,8.0
employer want automatically verified sign publish vacancies via pack without showstoppers,2.0
employer want better timesheet email see details timesheet directly,3.0
employer want receive better email student accepts hire offer understand means next steps,3.0
employer want receive better email receive new inbox message directly see message,3.0
employer want receive better new applicant emails review application directly,3.0
student want receive email timesheet rejected know submit new one,1.0
improvement remove als role required experience app eg 01 jaar ervaring als promotiemedewerker become 01 jaar ervaring,1.0
employer want better way add job requirements dont accidentally continue without saving job requirements,3.0
employer want add people gave rockon favourites dont search old jobs,3.0
student dont want add id number accepting offer pack dont receives personal data dont need,2.0
employer want open job job succes screen share job via url,0.5
implement updated design total jobs found job list,0.5
